airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI,Bangalore,Early_Morning,0,Morning,Delhi,Business,2.75,10,32923
Vistara,UK,Hyderabad,Night,0,Night,Mumbai,Economy,1.42,12,4453
AirAsia,I5,Delhi,Evening,0,Evening,Kolkata,Economy,2.67,2,7213
Vistara,UK,Mumbai,Evening,1,Evening,Bangalore,Economy,21.25,17,6450
Vistara,UK,Bangalore,Early_Morning,1,Afternoon,Mumbai,Business,7.0,34,61404
Air_India,AI,Chennai,Night,0,Night,Delhi,Business,2.83,36,27792
Vistara,UK,Hyderabad,Night,1,Night,Chennai,Business,23.67,7,51707
Air_India,AI,Chennai,Early_Morning,1,Late_Night,Bangalore,Economy,18.0,41,6308
GO_FIRST,G8,Delhi,Night,0,Night,Mumbai,Economy,2.25,42,2410
GO_FIRST,G8,Hyderabad,Morning,1,Evening,Bangalore,Economy,7.17,29,4452
AirAsia,I5,Bangalore,Morning,1,Night,Kolkata,Economy,11.83,29,3393
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Business,8.25,18,49177
Vistara,UK,Mumbai,Afternoon,1,Night,Bangalore,Business,8.0,23,74880
Vistara,UK,Hyderabad,Night,1,Evening,Bangalore,Economy,20.42,7,11319
AirAsia,I5,Hyderabad,Morning,1,Night,Delhi,Economy,11.83,10,30211
Vistara,UK,Kolkata,Night,0,Night,Mumbai,Economy,2.92,46,4499
Vistara,UK,Mumbai,Morning,1,Evening,Chennai,Economy,7.58,18,4348
Indigo,6E,Kolkata,Evening,0,Night,Chennai,Economy,2.42,10,10269
AirAsia,I5,Delhi,Early_Morning,1,Afternoon,Hyderabad,Economy,7.58,49,2050
Vistara,UK,Kolkata,Morning,1,Morning,Bangalore,Economy,22.42,16,6841
Indigo,6E,Bangalore,Morning,1,Afternoon,Kolkata,Economy,4.67,23,8277
Vistara,UK,Mumbai,Evening,1,Morning,Kolkata,Business,13.83,48,64285
Vistara,UK,Kolkata,Afternoon,1,Morning,Bangalore,Economy,17.33,18,9371
Vistara,UK,Chennai,Early_Morning,1,Evening,Bangalore,Economy,12.5,29,7240
AirAsia,I5,Delhi,Early_Morning,1,Afternoon,Bangalore,Economy,10.33,43,3090
Air_India,AI,Chennai,Early_Morning,1,Evening,Bangalore,Business,10.08,17,60260
AirAsia,I5,Bangalore,Night,1,Morning,Delhi,Economy,10.92,20,2723
Air_India,AI,Mumbai,Morning,1,Late_Night,Bangalore,Business,14.17,30,54608
Air_India,AI,Bangalore,Early_Morning,1,Afternoon,Delhi,Business,7.33,9,35554
Air_India,AI,Hyderabad,Night,1,Night,Kolkata,Economy,25.42,20,6135
Vistara,UK,Hyderabad,Morning,1,Late_Night,Delhi,Economy,15.67,10,10018
Air_India,AI,Delhi,Evening,1,Early_Morning,Chennai,Business,13.5,16,45257
Air_India,AI,Chennai,Morning,1,Night,Bangalore,Economy,10.17,46,6308
Air_India,AI,Delhi,Evening,1,Afternoon,Mumbai,Economy,20.83,35,3291
Air_India,AI,Hyderabad,Night,1,Morning,Bangalore,Economy,12.08,8,13168
Vistara,UK,Delhi,Night,0,Night,Mumbai,Economy,2.17,14,5955
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Economy,6.58,25,8112
SpiceJet,SG,Hyderabad,Evening,1,Evening,Delhi,Economy,26.83,19,3775
Air_India,AI,Bangalore,Early_Morning,1,Night,Delhi,Economy,16.92,19,5568
Vistara,UK,Mumbai,Evening,0,Evening,Delhi,Economy,2.17,41,3024
Vistara,UK,Hyderabad,Evening,1,Afternoon,Delhi,Economy,18.17,12,11488
Vistara,UK,Delhi,Afternoon,0,Evening,Bangalore,Business,2.75,19,32859
Vistara,UK,Mumbai,Afternoon,1,Night,Kolkata,Economy,8.08,26,5949
SpiceJet,SG,Mumbai,Morning,1,Morning,Kolkata,Economy,22.83,31,5818
GO_FIRST,G8,Mumbai,Night,0,Late_Night,Bangalore,Economy,1.75,28,2124
Air_India,AI,Mumbai,Evening,1,Evening,Kolkata,Business,24.17,21,49725
Air_India,AI,Delhi,Morning,1,Morning,Kolkata,Business,22.33,16,43376
Air_India,AI,Kolkata,Morning,1,Night,Delhi,Economy,10.75,8,13524
GO_FIRST,G8,Kolkata,Morning,1,Evening,Bangalore,Economy,9.58,49,14374
Vistara,UK,Hyderabad,Night,1,Evening,Mumbai,Economy,19.92,8,10069
Vistara,UK,Hyderabad,Morning,1,Night,Delhi,Business,12.17,8,54115
Air_India,AI,Kolkata,Early_Morning,1,Night,Bangalore,Business,13.08,25,60978
Vistara,UK,Delhi,Early_Morning,1,Evening,Kolkata,Economy,11.08,37,6578
AirAsia,I5,Delhi,Morning,1,Night,Mumbai,Economy,11.0,36,2409
Vistara,UK,Hyderabad,Night,1,Morning,Bangalore,Business,12.08,13,56702
Vistara,UK,Kolkata,Early_Morning,1,Evening,Bangalore,Business,11.67,44,60978
Vistara,UK,Kolkata,Morning,1,Night,Delhi,Business,13.33,47,84756
Air_India,AI,Delhi,Night,0,Night,Chennai,Economy,2.92,32,2343
Vistara,UK,Hyderabad,Night,1,Night,Chennai,Economy,26.17,23,4359
Vistara,UK,Hyderabad,Early_Morning,1,Evening,Bangalore,Economy,12.0,24,6776
Vistara,UK,Mumbai,Night,1,Morning,Chennai,Business,12.0,35,61933
Air_India,AI,Kolkata,Afternoon,1,Night,Delhi,Business,7.92,42,32881
Vistara,UK,Chennai,Morning,1,Night,Delhi,Economy,11.83,21,8803
Vistara,UK,Mumbai,Afternoon,1,Night,Hyderabad,Economy,7.17,42,3971
Air_India,AI,Kolkata,Morning,1,Night,Mumbai,Economy,10.83,23,7032
GO_FIRST,G8,Mumbai,Evening,1,Night,Hyderabad,Economy,7.0,39,3960
Air_India,AI,Delhi,Afternoon,1,Early_Morning,Chennai,Economy,16.83,39,3988
Indigo,6E,Chennai,Afternoon,0,Afternoon,Bangalore,Economy,0.92,47,1443
Vistara,UK,Delhi,Afternoon,1,Early_Morning,Hyderabad,Business,19.0,17,51697
Vistara,UK,Kolkata,Morning,1,Evening,Hyderabad,Economy,9.42,49,8220
GO_FIRST,G8,Bangalore,Morning,1,Afternoon,Delhi,Economy,6.33,37,4028
Vistara,UK,Hyderabad,Early_Morning,1,Evening,Mumbai,Economy,9.5,47,4660
Air_India,AI,Mumbai,Early_Morning,1,Night,Bangalore,Economy,13.0,31,6502
Vistara,UK,Mumbai,Evening,1,Evening,Bangalore,Economy,21.25,38,6450
Vistara,UK,Mumbai,Early_Morning,1,Evening,Bangalore,Business,11.33,43,69168
Air_India,AI,Hyderabad,Early_Morning,1,Evening,Chennai,Business,12.5,34,51595
Vistara,UK,Hyderabad,Night,1,Morning,Chennai,Business,11.25,6,45189
Vistara,UK,Bangalore,Evening,1,Afternoon,Hyderabad,Economy,16.92,2,13258
Vistara,UK,Mumbai,Morning,1,Evening,Bangalore,Economy,8.75,8,8148
Air_India,AI,Kolkata,Morning,2,Night,Chennai,Economy,13.75,11,19299
Air_India,AI,Mumbai,Morning,1,Morning,Kolkata,Economy,22.08,18,6840
Vistara,UK,Mumbai,Afternoon,1,Morning,Chennai,Economy,18.17,11,11129
Vistara,UK,Bangalore,Night,1,Morning,Delhi,Business,12.0,41,57081
Indigo,6E,Bangalore,Morning,1,Afternoon,Kolkata,Economy,4.67,37,3594
Air_India,AI,Bangalore,Afternoon,1,Evening,Hyderabad,Business,6.0,30,56476
Air_India,AI,Bangalore,Evening,1,Evening,Mumbai,Business,24.17,14,54684
Air_India,AI,Delhi,Evening,0,Evening,Mumbai,Business,2.0,7,22152
Vistara,UK,Kolkata,Early_Morning,1,Night,Mumbai,Business,14.83,11,78383
Air_India,AI,Mumbai,Night,1,Early_Morning,Chennai,Economy,11.75,25,3318
Air_India,AI,Bangalore,Morning,1,Evening,Mumbai,Economy,5.58,15,11899
Indigo,6E,Kolkata,Morning,0,Morning,Delhi,Economy,2.5,36,6174
Vistara,UK,Mumbai,Night,1,Morning,Bangalore,Economy,13.08,10,11129
GO_FIRST,G8,Delhi,Afternoon,1,Late_Night,Bangalore,Economy,9.08,32,4020
Vistara,UK,Chennai,Morning,1,Night,Mumbai,Economy,11.08,27,8233
Air_India,AI,Hyderabad,Morning,1,Afternoon,Kolkata,Economy,6.17,24,5503
Air_India,AI,Mumbai,Night,0,Night,Delhi,Business,2.25,25,22140
Vistara,UK,Mumbai,Morning,1,Evening,Bangalore,Economy,10.08,13,11129
Air_India,AI,Delhi,Early_Morning,1,Night,Kolkata,Business,16.67,7,53209
Air_India,AI,Delhi,Afternoon,1,Morning,Mumbai,Economy,19.08,6,12150
Indigo,6E,Chennai,Early_Morning,0,Morning,Mumbai,Economy,2.0,42,3572
GO_FIRST,G8,Mumbai,Evening,1,Night,Delhi,Economy,4.25,15,3533
Air_India,AI,Kolkata,Night,1,Evening,Bangalore,Economy,19.75,26,6633
Indigo,6E,Delhi,Afternoon,1,Evening,Kolkata,Economy,4.33,10,8396
Vistara,UK,Mumbai,Morning,0,Morning,Bangalore,Business,1.67,9,20684
Vistara,UK,Hyderabad,Night,1,Night,Delhi,Economy,24.33,4,10018
Vistara,UK,Bangalore,Early_Morning,1,Evening,Mumbai,Business,10.67,19,67004
GO_FIRST,G8,Delhi,Early_Morning,0,Early_Morning,Kolkata,Economy,2.17,10,5954
Indigo,6E,Delhi,Evening,0,Night,Chennai,Economy,3.0,28,2343
Vistara,UK,Hyderabad,Early_Morning,1,Afternoon,Delhi,Economy,5.0,28,5823
Vistara,UK,Kolkata,Morning,1,Night,Delhi,Business,12.58,37,66063
Air_India,AI,Kolkata,Morning,1,Evening,Mumbai,Economy,30.0,17,11354
Vistara,UK,Delhi,Morning,1,Night,Chennai,Business,11.42,9,52392
GO_FIRST,G8,Mumbai,Early_Morning,1,Afternoon,Hyderabad,Economy,9.5,40,6287
Vistara,UK,Bangalore,Evening,1,Morning,Chennai,Economy,15.92,35,4792
AirAsia,I5,Delhi,Early_Morning,1,Evening,Hyderabad,Economy,13.92,4,5953
Air_India,AI,Mumbai,Evening,1,Afternoon,Bangalore,Business,18.5,6,54608
GO_FIRST,G8,Kolkata,Early_Morning,0,Early_Morning,Mumbai,Economy,2.83,5,7958
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Business,9.75,40,49177
Air_India,AI,Hyderabad,Night,1,Morning,Chennai,Business,12.67,7,40843
Vistara,UK,Chennai,Afternoon,1,Afternoon,Hyderabad,Business,23.75,41,41064
Air_India,AI,Kolkata,Morning,1,Night,Hyderabad,Economy,13.92,19,8782
Air_India,AI,Hyderabad,Night,1,Night,Delhi,Business,25.5,11,39499
Vistara,UK,Chennai,Night,1,Afternoon,Mumbai,Business,15.5,5,61873
Vistara,UK,Chennai,Morning,1,Evening,Delhi,Economy,30.75,36,7338
Indigo,6E,Chennai,Night,0,Late_Night,Mumbai,Economy,2.08,2,5882
Vistara,UK,Kolkata,Afternoon,1,Evening,Hyderabad,Economy,25.67,15,9299
Air_India,AI,Bangalore,Afternoon,1,Morning,Kolkata,Economy,16.83,9,10849
Vistara,UK,Kolkata,Early_Morning,2,Evening,Bangalore,Economy,9.83,37,8111
Air_India,AI,Hyderabad,Night,1,Night,Bangalore,Business,23.25,32,56590
Air_India,AI,Kolkata,Early_Morning,1,Morning,Chennai,Economy,25.92,3,13944
Vistara,UK,Bangalore,Early_Morning,1,Morning,Chennai,Business,5.17,31,44280
Vistara,UK,Delhi,Early_Morning,1,Morning,Mumbai,Business,26.5,7,41281
Vistara,UK,Bangalore,Morning,1,Morning,Kolkata,Business,25.17,30,51817
AirAsia,I5,Hyderabad,Afternoon,1,Night,Delhi,Economy,7.92,39,2228
Indigo,6E,Kolkata,Afternoon,1,Late_Night,Bangalore,Economy,11.17,38,5166
Vistara,UK,Hyderabad,Afternoon,0,Afternoon,Delhi,Business,2.25,41,24234
Vistara,UK,Chennai,Night,1,Afternoon,Hyderabad,Economy,15.75,8,10757
Indigo,6E,Kolkata,Morning,1,Evening,Mumbai,Economy,7.5,32,6164
Air_India,AI,Hyderabad,Night,1,Morning,Chennai,Business,13.08,45,40843
GO_FIRST,G8,Bangalore,Night,1,Early_Morning,Chennai,Economy,9.67,42,4687
Vistara,UK,Mumbai,Evening,1,Evening,Kolkata,Economy,23.83,31,5949
SpiceJet,SG,Kolkata,Afternoon,1,Morning,Mumbai,Economy,16.42,36,5548
Air_India,AI,Bangalore,Morning,1,Evening,Mumbai,Economy,9.58,4,9277
Air_India,AI,Chennai,Night,1,Morning,Mumbai,Economy,14.92,34,4357
Vistara,UK,Kolkata,Morning,1,Night,Mumbai,Business,12.58,19,50271
GO_FIRST,G8,Bangalore,Morning,1,Afternoon,Delhi,Economy,7.58,15,7487
Vistara,UK,Kolkata,Early_Morning,2,Evening,Bangalore,Economy,11.67,40,8111
Air_India,AI,Mumbai,Afternoon,1,Morning,Chennai,Business,16.92,8,49613
Indigo,6E,Delhi,Afternoon,1,Evening,Kolkata,Economy,6.33,11,5955
Air_India,AI,Delhi,Evening,1,Night,Hyderabad,Business,27.75,40,39321
Air_India,AI,Bangalore,Evening,1,Evening,Mumbai,Economy,25.17,35,5771
Air_India,AI,Delhi,Evening,1,Afternoon,Kolkata,Business,19.92,1,80656
AirAsia,I5,Delhi,Evening,1,Early_Morning,Mumbai,Economy,11.67,7,8869
Air_India,AI,Bangalore,Early_Morning,1,Night,Mumbai,Economy,15.08,16,6677
Air_India,AI,Delhi,Afternoon,1,Evening,Bangalore,Economy,28.0,40,4230
Vistara,UK,Kolkata,Night,1,Afternoon,Mumbai,Business,16.17,18,62591
GO_FIRST,G8,Kolkata,Afternoon,1,Late_Night,Mumbai,Economy,10.33,19,5888
Air_India,AI,Mumbai,Morning,0,Morning,Chennai,Business,1.92,25,23484
Air_India,AI,Chennai,Early_Morning,0,Morning,Mumbai,Business,1.75,17,23424
Air_India,AI,Kolkata,Afternoon,1,Late_Night,Bangalore,Business,8.67,33,60978
Vistara,UK,Mumbai,Early_Morning,1,Afternoon,Hyderabad,Economy,5.08,35,4656
Air_India,AI,Mumbai,Morning,1,Afternoon,Delhi,Economy,27.5,28,5229
Vistara,UK,Mumbai,Evening,1,Night,Delhi,Economy,6.25,44,6122
Vistara,UK,Delhi,Evening,1,Morning,Kolkata,Business,13.83,33,73369
Air_India,AI,Bangalore,Morning,1,Evening,Mumbai,Economy,9.58,16,7313
Vistara,UK,Delhi,Evening,1,Morning,Kolkata,Business,13.83,19,73369
Vistara,UK,Delhi,Evening,1,Afternoon,Mumbai,Business,20.83,6,41281
Air_India,AI,Chennai,Afternoon,1,Evening,Bangalore,Business,27.58,46,43729
SpiceJet,SG,Bangalore,Evening,1,Night,Delhi,Economy,6.33,3,11269
Air_India,AI,Chennai,Morning,1,Night,Hyderabad,Economy,13.67,48,3979
Air_India,AI,Chennai,Early_Morning,1,Morning,Kolkata,Business,26.83,27,55377
Vistara,UK,Delhi,Morning,1,Evening,Kolkata,Business,6.58,2,70457
Vistara,UK,Bangalore,Morning,1,Night,Mumbai,Economy,13.08,19,6568
Vistara,UK,Bangalore,Evening,1,Morning,Chennai,Economy,16.08,29,6476
Indigo,6E,Hyderabad,Evening,1,Night,Kolkata,Economy,7.25,45,4390
Indigo,6E,Hyderabad,Morning,0,Afternoon,Kolkata,Economy,2.08,14,5755
Indigo,6E,Chennai,Night,1,Early_Morning,Kolkata,Economy,8.92,15,5042
Air_India,AI,Kolkata,Afternoon,1,Evening,Hyderabad,Economy,29.83,4,11175
Vistara,UK,Mumbai,Night,1,Morning,Bangalore,Business,11.75,38,83952
Indigo,6E,Chennai,Evening,1,Night,Mumbai,Economy,5.08,6,7982
Vistara,UK,Delhi,Evening,1,Morning,Mumbai,Economy,16.33,48,5227
AirAsia,I5,Delhi,Early_Morning,1,Afternoon,Mumbai,Economy,8.75,37,2409
Vistara,UK,Bangalore,Evening,1,Morning,Mumbai,Business,14.08,11,69244
Air_India,AI,Chennai,Early_Morning,1,Morning,Delhi,Business,26.25,8,47585
Vistara,UK,Kolkata,Night,1,Morning,Delhi,Economy,12.0,30,6461
Vistara,UK,Delhi,Morning,1,Evening,Bangalore,Economy,6.08,26,4496
Air_India,AI,Bangalore,Night,1,Afternoon,Kolkata,Business,17.5,13,60508
GO_FIRST,G8,Mumbai,Evening,1,Late_Night,Hyderabad,Economy,6.08,22,3282
GO_FIRST,G8,Bangalore,Night,1,Afternoon,Mumbai,Economy,14.92,18,5177
Air_India,AI,Hyderabad,Evening,0,Evening,Delhi,Business,2.25,9,24122
Air_India,AI,Kolkata,Night,1,Evening,Bangalore,Business,19.75,35,60978
Vistara,UK,Mumbai,Afternoon,1,Night,Kolkata,Business,7.0,15,62045
Indigo,6E,Delhi,Morning,1,Afternoon,Mumbai,Economy,4.17,5,7163
Air_India,AI,Delhi,Afternoon,1,Early_Morning,Hyderabad,Business,18.33,30,44405
Indigo,6E,Hyderabad,Morning,1,Afternoon,Bangalore,Economy,4.08,24,5136
SpiceJet,SG,Kolkata,Night,0,Night,Bangalore,Economy,2.67,9,6488
Air_India,AI,Mumbai,Morning,2,Morning,Bangalore,Economy,24.75,18,8836
AirAsia,I5,Delhi,Afternoon,2,Night,Bangalore,Economy,8.25,34,11940
Air_India,AI,Bangalore,Afternoon,1,Night,Mumbai,Business,8.83,16,54684
Vistara,UK,Chennai,Early_Morning,1,Afternoon,Delhi,Economy,7.08,10,11448
Vistara,UK,Delhi,Afternoon,1,Afternoon,Mumbai,Business,25.58,7,29837
Indigo,6E,Bangalore,Afternoon,1,Evening,Mumbai,Economy,4.17,24,11683
Air_India,AI,Hyderabad,Morning,0,Afternoon,Delhi,Economy,2.5,29,2696
GO_FIRST,G8,Bangalore,Evening,1,Late_Night,Mumbai,Economy,7.17,40,4354
Vistara,UK,Delhi,Morning,0,Morning,Mumbai,Business,2.33,26,36712
Vistara,UK,Hyderabad,Afternoon,1,Morning,Kolkata,Business,18.92,48,52715
Indigo,6E,Hyderabad,Morning,0,Morning,Delhi,Economy,2.25,34,3611
Indigo,6E,Kolkata,Afternoon,1,Night,Hyderabad,Economy,7.33,26,8907
Vistara,UK,Kolkata,Morning,2,Evening,Chennai,Economy,33.67,22,16552
Air_India,AI,Kolkata,Afternoon,1,Early_Morning,Chennai,Economy,18.33,19,5235
Air_India,AI,Mumbai,Morning,1,Evening,Delhi,Business,10.83,41,50957
Vistara,UK,Kolkata,Morning,1,Night,Mumbai,Economy,11.75,27,6067
Vistara,UK,Mumbai,Evening,1,Morning,Kolkata,Business,15.0,26,57565
Air_India,AI,Kolkata,Early_Morning,2,Night,Hyderabad,Economy,15.83,41,7123
Air_India,AI,Bangalore,Morning,1,Evening,Chennai,Business,8.58,23,60396
Vistara,UK,Bangalore,Early_Morning,1,Evening,Chennai,Economy,9.33,44,6510
Indigo,6E,Hyderabad,Afternoon,1,Night,Delhi,Economy,8.33,33,3397
GO_FIRST,G8,Bangalore,Early_Morning,1,Evening,Mumbai,Economy,9.25,33,6389
Vistara,UK,Kolkata,Early_Morning,1,Evening,Bangalore,Business,11.67,33,60978
Vistara,UK,Hyderabad,Evening,1,Evening,Chennai,Economy,22.67,26,4359
Vistara,UK,Bangalore,Morning,1,Evening,Kolkata,Economy,8.33,44,6271
Air_India,AI,Bangalore,Evening,1,Night,Chennai,Economy,3.75,47,3489
Indigo,6E,Bangalore,Early_Morning,1,Afternoon,Hyderabad,Economy,7.17,5,5871
Vistara,UK,Mumbai,Night,1,Night,Chennai,Economy,23.33,31,4348
Indigo,6E,Delhi,Evening,1,Night,Kolkata,Economy,4.17,41,2482
Vistara,UK,Mumbai,Evening,1,Evening,Kolkata,Business,25.08,49,64285
Vistara,UK,Kolkata,Afternoon,1,Afternoon,Hyderabad,Economy,21.25,45,10301
Air_India,AI,Bangalore,Afternoon,1,Night,Chennai,Economy,10.25,9,17569
Indigo,6E,Mumbai,Evening,1,Late_Night,Bangalore,Economy,7.92,23,4056
Indigo,6E,Hyderabad,Afternoon,1,Night,Chennai,Economy,8.83,46,1543
AirAsia,I5,Kolkata,Evening,1,Late_Night,Delhi,Economy,11.08,36,3014
SpiceJet,SG,Kolkata,Afternoon,1,Night,Mumbai,Economy,7.92,27,6276
SpiceJet,SG,Kolkata,Early_Morning,1,Night,Mumbai,Economy,16.0,41,7404
Indigo,6E,Bangalore,Night,0,Night,Kolkata,Economy,2.67,27,3393
Air_India,AI,Mumbai,Evening,1,Afternoon,Kolkata,Business,17.5,10,49725
Indigo,6E,Hyderabad,Night,1,Early_Morning,Bangalore,Economy,7.08,46,1755
Vistara,UK,Mumbai,Early_Morning,1,Night,Delhi,Economy,14.17,9,15918
GO_FIRST,G8,Bangalore,Afternoon,1,Late_Night,Mumbai,Economy,9.58,38,9306
Air_India,AI,Hyderabad,Early_Morning,1,Afternoon,Delhi,Economy,6.92,19,5853
Air_India,AI,Kolkata,Night,1,Afternoon,Chennai,Economy,16.17,14,14364
Air_India,AI,Chennai,Night,1,Evening,Hyderabad,Business,23.0,41,63441
Air_India,AI,Hyderabad,Early_Morning,1,Night,Bangalore,Economy,13.58,36,6314
Air_India,AI,Chennai,Evening,1,Evening,Kolkata,Business,26.17,19,55377
AirAsia,I5,Bangalore,Afternoon,1,Late_Night,Delhi,Economy,12.0,15,7484
Air_India,AI,Delhi,Evening,1,Night,Kolkata,Economy,27.58,31,7522
Air_India,AI,Delhi,Afternoon,0,Evening,Bangalore,Economy,2.75,28,4007
Vistara,UK,Chennai,Morning,1,Night,Kolkata,Economy,12.0,39,5937
Air_India,AI,Delhi,Morning,1,Night,Hyderabad,Business,10.83,49,42546
Indigo,6E,Hyderabad,Evening,1,Night,Chennai,Economy,5.5,27,3194
Indigo,6E,Bangalore,Morning,1,Night,Delhi,Economy,11.75,5,10428
Vistara,UK,Chennai,Afternoon,1,Early_Morning,Hyderabad,Economy,19.33,9,10757
AirAsia,I5,Chennai,Morning,2,Late_Night,Delhi,Economy,17.0,13,7353
Air_India,AI,Mumbai,Night,1,Afternoon,Bangalore,Economy,16.83,4,11469
Vistara,UK,Mumbai,Night,1,Morning,Hyderabad,Business,10.92,39,45805
Vistara,UK,Delhi,Evening,1,Afternoon,Hyderabad,Economy,19.5,14,8433
GO_FIRST,G8,Delhi,Morning,1,Evening,Mumbai,Economy,7.08,15,4793
Vistara,UK,Mumbai,Evening,1,Morning,Chennai,Economy,15.42,25,3998
GO_FIRST,G8,Chennai,Early_Morning,1,Afternoon,Bangalore,Economy,9.17,33,4612
Vistara,UK,Kolkata,Evening,1,Morning,Chennai,Business,15.17,5,82751
SpiceJet,SG,Delhi,Evening,1,Night,Kolkata,Economy,4.25,28,4417
SpiceJet,SG,Delhi,Early_Morning,1,Night,Chennai,Economy,15.0,26,4149
Vistara,UK,Hyderabad,Morning,1,Evening,Delhi,Economy,8.42,13,10018
Vistara,UK,Mumbai,Morning,1,Night,Bangalore,Economy,10.0,29,6450
Vistara,UK,Hyderabad,Morning,1,Night,Chennai,Economy,9.92,17,10960
Vistara,UK,Kolkata,Morning,1,Evening,Bangalore,Economy,7.33,22,6195
Vistara,UK,Bangalore,Morning,0,Afternoon,Delhi,Business,2.92,39,32923
Air_India,AI,Delhi,Early_Morning,0,Morning,Bangalore,Business,2.75,16,32859
Indigo,6E,Chennai,Evening,1,Late_Night,Kolkata,Economy,8.25,42,4079
AirAsia,I5,Chennai,Morning,2,Night,Delhi,Economy,13.5,37,2477
Vistara,UK,Hyderabad,Morning,0,Afternoon,Delhi,Economy,2.33,11,6553
Indigo,6E,Mumbai,Evening,1,Night,Kolkata,Economy,6.33,7,13241
Air_India,AI,Mumbai,Morning,1,Morning,Hyderabad,Economy,24.67,31,7548
Indigo,6E,Bangalore,Night,1,Late_Night,Delhi,Economy,5.83,10,11216
Vistara,UK,Hyderabad,Night,1,Afternoon,Mumbai,Economy,17.42,5,10069
Vistara,UK,Delhi,Morning,1,Morning,Mumbai,Economy,23.58,38,5542
Indigo,6E,Kolkata,Evening,0,Night,Delhi,Economy,2.5,25,3999
Air_India,AI,Bangalore,Morning,1,Night,Delhi,Economy,12.17,32,5568
Vistara,UK,Chennai,Early_Morning,1,Evening,Bangalore,Business,10.75,24,44144
Indigo,6E,Bangalore,Afternoon,1,Evening,Mumbai,Economy,4.17,30,7005
Indigo,6E,Delhi,Evening,1,Night,Mumbai,Economy,5.33,23,3959
GO_FIRST,G8,Chennai,Afternoon,1,Late_Night,Delhi,Economy,11.08,17,4827
Vistara,UK,Kolkata,Morning,2,Early_Morning,Hyderabad,Economy,21.42,40,7572
GO_FIRST,G8,Mumbai,Night,0,Late_Night,Delhi,Economy,2.25,40,2339
Vistara,UK,Mumbai,Afternoon,1,Evening,Delhi,Business,27.5,41,44069
Vistara,UK,Bangalore,Morning,2,Evening,Hyderabad,Economy,10.42,41,9522
AirAsia,I5,Delhi,Afternoon,1,Night,Hyderabad,Economy,8.75,26,2050
GO_FIRST,G8,Kolkata,Early_Morning,1,Evening,Mumbai,Economy,11.25,13,7958
Vistara,UK,Mumbai,Night,1,Evening,Kolkata,Business,19.33,23,49725
GO_FIRST,G8,Delhi,Evening,1,Late_Night,Chennai,Economy,8.17,14,7426
Air_India,AI,Chennai,Morning,0,Afternoon,Delhi,Business,3.08,7,27792
Vistara,UK,Delhi,Early_Morning,2,Evening,Kolkata,Economy,14.0,12,18667
Vistara,UK,Mumbai,Night,1,Evening,Kolkata,Economy,19.33,27,5949
Indigo,6E,Chennai,Early_Morning,1,Afternoon,Kolkata,Economy,7.17,36,3462
Air_India,AI,Bangalore,Evening,0,Night,Delhi,Business,2.75,37,32923
Air_India,AI,Delhi,Afternoon,1,Afternoon,Kolkata,Economy,22.42,46,4426
SpiceJet,SG,Mumbai,Night,1,Night,Delhi,Economy,25.92,5,6258
Vistara,UK,Hyderabad,Morning,2,Night,Bangalore,Economy,9.42,21,11367
Vistara,UK,Mumbai,Morning,1,Night,Bangalore,Economy,11.42,23,6450
Indigo,6E,Delhi,Evening,1,Night,Chennai,Economy,5.42,30,4729
Vistara,UK,Delhi,Evening,0,Evening,Bangalore,Economy,2.75,6,7425
Air_India,AI,Delhi,Early_Morning,1,Evening,Kolkata,Business,11.42,30,57405
Vistara,UK,Delhi,Afternoon,1,Evening,Bangalore,Economy,6.42,5,10680
Vistara,UK,Kolkata,Evening,1,Night,Chennai,Economy,28.0,5,13014
Vistara,UK,Delhi,Afternoon,1,Evening,Mumbai,Economy,5.0,39,4968
Vistara,UK,Hyderabad,Afternoon,1,Night,Delhi,Economy,7.75,35,6181
Vistara,UK,Mumbai,Early_Morning,1,Night,Kolkata,Business,16.25,30,57565
Vistara,UK,Kolkata,Morning,2,Night,Bangalore,Economy,12.42,25,8111
Vistara,UK,Kolkata,Evening,1,Afternoon,Delhi,Business,19.08,3,83087
Vistara,UK,Delhi,Afternoon,0,Evening,Hyderabad,Economy,2.25,17,2780
GO_FIRST,G8,Bangalore,Evening,1,Early_Morning,Kolkata,Economy,11.5,23,5177
Indigo,6E,Hyderabad,Afternoon,1,Evening,Chennai,Economy,4.25,48,1543
Vistara,UK,Chennai,Morning,1,Evening,Bangalore,Economy,8.0,48,4755
Air_India,AI,Chennai,Night,1,Night,Kolkata,Economy,26.0,44,4363
Vistara,UK,Mumbai,Afternoon,1,Morning,Chennai,Business,18.17,27,74365
Vistara,UK,Mumbai,Night,1,Morning,Bangalore,Business,11.75,28,66928
Indigo,6E,Hyderabad,Early_Morning,1,Afternoon,Mumbai,Economy,8.75,26,4665
Air_India,AI,Delhi,Early_Morning,1,Afternoon,Mumbai,Economy,9.75,47,3291
Indigo,6E,Delhi,Night,0,Night,Chennai,Economy,2.83,32,2343
Indigo,6E,Chennai,Morning,1,Afternoon,Hyderabad,Economy,4.17,8,4585
